,title,area,numberOfRooms,price,town,district
9451,METROYA YÜRÜME MESAFESİ KİRALIK 2+1 DAİRE 105 M2,105,2+1,6.250,Tepeüstü,Tepeüstü Mh.
9452,Şerifali Eşyalı Kiralık Eksiksiz,110,3+1,15.000,Şerifali,Şerifali Mh.
9453,ümraniye madenler mah 2+1 kiralik eşyalı daire,95,2+1,8.000,Esenşehir,Madenler Mah.
9454,KİRALIK ODA,170,4+1,4.000,Çakmak,Site Mah.
9455,MAXWELL^DEN TEK YETKİLİ TEPEÜSTÜ MASRAFSIZ KİRALIK DAİRE,125,3+1,8.250,Tepeüstü,Tepeüstü Mh.
9456,ÜMRANİYE ATATÜRK MAH.ÇARŞI METRO DURAĞI YANI 4+1_150 M2 DUBLEX,150,4+1,7.800,Atatürk,Atatürk Mh.
9457,Remax Abc Ağaoğlu Eltes Güneşi Sitesi Kiralık 3+1 Daire,117,3+1,14.000,Esenşehir,Esenşehir Mh.
9458,DORUK GAYRIMENKULD­EN..ELALMIŞ CADDESİNDE SIFIR BİNADA SIFIR 3+1,172,3+1,14.000,Şerifali,Tatlısu Mh.
9459,İKBAL CADDESİNDE 2+1 BOŞ DAİRE,80,2+1,8.500,Çakmak,Çamlık Mh.
9460,Bayan yanına Kız öğrenciye veya bayanlara oda,25,1+0,5.500,Esenşehir,Esenşehir Mh.
9461,A.DUDULLU MAH.H.YERLİKAYA BLV2DK YÜR.MES.SİTE İÇİ FULL EŞYALI1+1,65,1+1,7.250,Aşağıdudullu,Aşağı Dudullu Mh.
9462,ÜMRANİYE BERAT SİTESİN DE FİNANS MERKEZİNE YAKIN 3+1 KİRALIK,147,3+1,8.500,Şerifali,Tatlısu Mh.
9463,SOYAK YENİŞEHİR ŞELALE'DE 3+1 108 M2 UYDUKENT'TEN,108,3+1,11.250,Çakmak,Site Mah.
9464,Öğretmen ev arkadaşı,80,2+1,3.500,Çakmak,Yenişehir Mh.
9465,3+1 Geniş Sahibinden kiralık Daire,150,3+1,7.200,Esenşehir,Esenşehir Mh.
9466,EBRU YILMAZ GAYRİMENKUL'den Soyak Yenişehir Şelale Evlerinde 2+1,74,2+1,9.500,Çakmak,Site Mah.
9467,Ümraniye Dorapark Sitesi Yeni Eşyalı 2+1 Kiralık (895),108,2+1,27.990,Çakmak,Saray Mah.
9468,ŞERİFALİ TATLISU OLIVYA Konutları KİRALIK 3+1 DAİRE REMAX AYDIN,160,3.5+1,14.000,Şerifali,Tatlısu Mh.
9469,ŞERİFALİ ELİT LİFE SİTESİNDE 138M2 KİRALIK 3+1 DAİRE,138,3+1,13.600,Şerifali,Tatlısu Mh.
9470,Avrupa Konutları Yaman Evler Kiralık Yüksek Kat 2+1 Daire,135,2+1,20.000,Merkez,Yamanevler Mh.
9471,SUR YAPI EXEN'E KOMŞU ELMALIKENT MAH. ÇOK GENİŞ KİRALIK 3+1,120,3+1,7.500,Kazımkarabekir,Elmalıkent Mh.
9472,ATAŞEHİR MİGROSA YÜRÜME MESAFESİNDE 3+1 130M2 GÜVENLİKLİ SİTEDE,130,3+1,11.800,Şerifali,Tatlısu Mh.
9473,MİNİBÜS OTOBÜS DURAKLARININ YANI BAŞINDA KİRALIK DAİRE,95,3+1,4.200,Kazımkarabekir,Kazım Karabekir Mh.
9474,ÜMRANİYE TANTAVİ'DE KİRALIK 3+1 LÜKS DAİRE,119,3+1,14.500,Atatürk,Tantavi Mah.
9475,CB GARAGE'dan Ümraniye'de Merkezi Lokasyonlu Kiralık Daire,155,3+1,11.000,Atatürk,Atatürk Mh.
9476,EYMEN ŞİŞMAN'DAN SURYAPI EXEN YATAY BLOK 3+1 185m2 GENİŞ BALKONL,185,3+1,23.400,Atatürk,Tantavi Mah.
9477,FULL EŞYALI - MERKEZİ - TEMİZ,120,3+1,15.000,Atatürk,Tantavi Mah.
9478,Ümraniye Atakent'te metroya yürüme mesafesinde 2+1,90,2+1,10.000,Atakent,
9479,SAHİBİNDEN Esenevler'de Sıfır Daire,90,2+1,8.750,Esenevler,
9480,ÜMRANİYE SOSYAL GÜVENLİK MERKEZİNE YAKIN YENİ 2+1,100,2+1,8.500,Yukarıdudullu,Altınşehir Mh.
9481,SİTE MH 2+1 KİRALIK 95m2 ORTA KAT 4 GÜNEY BALKONLU DAİRE BOYLI,95,2+1,7.600,Çakmak,Site Mah.
9482,EVİNBURDA çakmak tepeüstü metro otoparklı 3+1 kiralık lüx daire,125,3+1,8.500,Tepeüstü,Tepeüstü Mh.
9483,ÜMRANİYE BALKONLU KİRALIK DAİRE,85,1+1,4.850,Aşağıdudullu,Aşağı Dudullu Mh.
9484,AK DENİZ CAD. VE FİNANS MERKEZİNE KOMŞU 2+2 DUBLEKS DAİRE,140,2+2,8.750,Çakmak,Armağanevler Mh.
9485,ÇAKMAKTA İKBAL CADDESİ ÜZERİNDE KİRALIK 3+1 GENİŞ DAİRE,200,3+1,8.500,Çakmak,Çakmak Mh.
9486,BUTIK BINADA 2+1 85 M2 BALKONLU 5500KIRALIK BOS DAIRE,100,2+1,5.500,Şerifali,Tatlısu Mh.
9487,ATAŞEHİR'İN KALBİNDE ATAŞEHİR FİNANS MERKEZİ YANI BAŞINDA,100,2+1,12.250,Çakmak,Çamlık Mh.
9488,CAN EVİM EMLAK'TAN ÜMRANİYE ÇAMLIKTA SİTE İÇİ 3+1 140M2 KİRALIK,140,3+1,8.000,Çakmak,Çamlık Mh.
9489,İSTANBUL GARDEN EMLAKTAN KAÇIRILMAYACAK FIRSAT 2+1,100,2+1,6.250,Çakmak,Çamlık Mh.
9490,NAMIK KEMAL MAH. 3+1 DOSTLAR EMLAK DAN KİRALIK DAİRE..........,125,3+1,8.000,Merkez,Namık Kemal Mh.
9491,Sun Gayrimenkul'den butik site içi 135m2 3+1 Y.giriş,135,3+1,8.600,Şerifali,Mehmet Akif Mah.
9492,NAMIK KEMAL MAH'DE SAHİBİNDEN KİRALIK 3+1 YENİLENMİŞ BOŞ DAİRE,125,3+1,8.000,Merkez,Namık Kemal Mh.
9493,"Atakent'te 3+1 Kiralık Daire, Balkonlu, Asansörlü Binada",120,3+1,6.750,Atakent,
9494,ÜMRANİYE CANPARK BUYAKA METRO ATAŞEHİR YAKINI ULTRA LÜX SIFR 3+2,120,3+2,12.000,Çakmak,Site Mah.
9495,Fully furnished apartment with open kitchen nearby metro,120,2+1,8.500,Esenşehir,Madenler Mah.
9496,Sahibinden Kiralık,100,2+1,6.500,Çakmak,Çamlık Mh.
9497,Sinpaş Finans Şehir Palas Etabı Kiralık Bahçe Katı 3+1,168,3+1,30.000,Çakmak,Finanskent Mh.
9498,Sinpaş Finans Şehir Palas Etabı Kiralık Bahçe Katı 3+1,168,3+1,30.000,Çakmak,Finanskent Mh.
9499,SAHİBİNDEN SİNPAŞ AVANGARDEN SİTESİNDE 5+1 17KAT 285M2 LÜKS,295,5+1,28.500,Aşağıdudullu,Aşağı Dudullu Mh.
9500,2+1 KİRALIK DAİRELER ESENKENT MAH.,95,2+1,6.500,Esenşehir,Esenkent Mah.
9501,Remax Abc Ağaoğlu Eltes Güneşi Sitesi Kiralık 3+1 Daire,131,3+1,15.000,Esenşehir,Esenşehir Mh.
9502,FİNANS MERKEZİNE KOMŞU HARİKA KONUM BALKONLU GENİŞ 3+1 DAİRE,135,3+1,8.500,Şerifali,Mehmet Akif Mah.
9503,DUDULLU ESENŞEHİR MAH. MERKEZİNDE 2+1 110M² KİRALIK DAİRE,110,3+1,5.500,Esenşehir,Esenkent Mah.
9504,"ALTUĞ'DAN ÖĞRENCİYE, MEMURA UYGUN EŞYALI KİRALIK DAİRE",90,2+1,9.000,Çakmak,Armağanevler Mh.
9505,ÜMRANİYE'DE METROYA 5 DK MESAFEDE BAHÇELİ MÜSTAKİL 3+1 DAİRE,95,3+1,5.500,Esenşehir,Esenşehir Mh.
9506,SÜTCÜ İMAM CADDE ÜZERİ SIFIR BÜYÜK 4+1 180 M2 DUBLEX,180,4+1,15.000,Atatürk,Atatürk Mh.
9507,MAYADAN ÇAKMAK MAHALLESİ BAKIMLI BÜYÜK TİP 3+1 KİRALIK DAİRE,170,3+1,8.500,Çakmak,Çakmak Mh.
9508,REM GAYRİMENKULDEN ELALMIŞTA BUTİK SİTE İÇERİSİNDE 3+1 KİRALIK,140,3+1,8.500,Şerifali,Tatlısu Mh.
9509,!!EVCİM'DEN ÇAKMAK MAHALLESİNDE 3+1 KİRALIK DAİRE,170,3+1,8.500,Çakmak,Çakmak Mh.
9510,AVRUPA KONUTLARI YAMANEVLER PEYZAJ CEPHE NET 130 M2 KİRALIK 3+1,186,3+1,25.000,Merkez,Yamanevler Mh.
9511,ŞERİFALİ TATLISU MAH 3+1 KİRALIK DAİRE METROPOL AVM YRM MESAFESi,130,3+1,13.000,Şerifali,Tatlısu Mh.
9512,ALTUĞ'DAN İTFAİYE KARŞISI ARA KAT SİTE İÇİ KİRALIK DAİRE,95,2+1,8.500,Çakmak,Çakmak Mh.
9513,İSTİKLAL'DE PRESTİJLİ SİTE'DE 3+1 OTOPARKLI ASANSÖRLÜ LÜX DAİRE,125,3+1,11.000,Atakent,İstiklal Mh.
9514,DOĞA KOLEJİ YANINDA.BUTİK SİTEDE FERAH 2+1 DAİRE,92,2+1,9.000,Atakent,İstiklal Mh.
9515,Y.DUDULLUDA METROYA 10 DK MESAFE 2+1 KİRALIK 6000 TL,75,2+1,6.000,Yukarıdudullu,Yukarı Dudullu Mh.
9516,Sinpaş Finans Şehir Palas Etabı Kiralık Balkonlu 4+1,197,4+1,27.000,Çakmak,Finanskent Mh.
9517,Sahibinden Ümraniye İkbal caddesi Kiralık Daire,110,3+1,8.250,Çakmak,Çamlık Mh.
9518,Adres Konut'tan Hastaneye 100 Adım Mesafede Kiralık Lüks Daire,85,2+1,8.000,Merkez,İnkılap Mh.
9519,SİTE MAHALLESİNDE KİRALIK 3+1 DAİRE 9.000TL,135,3+1,9.000,Çakmak,Site Mah.
9520,YAPI34_Ataşehire Komşu_Manzaralı 3+1_Eşyasız,120,3+1,8.500,Çakmak,Çakmak Mh.
9521,KİRALIK FİNANS MERKEZİ KARŞISI LÜKS EŞYALI 3+1 DAİRE,135,3+1,14.980,Şerifali,Tatlısu Mh.
9522,ÜMRANİYE İNKILAP MAH. KÜÇÜKSU CAD. YAKIN 3+1 ARA KAT,130,3+1,9.000,Merkez,İnkılap Mh.
9523,ATAPOL VADİ EVLERİNDE ARAKAT 3+1 FIRSATT KİRALIK DAİRE,135,3+1,10.000,Çakmak,Site Mah.
9524,ARTEXden SİTE MH ATAY CD'SİNDE 4+1 SIFIR 4. KAT ÖN CEPHE DUBLEKS,175,4+1,13.500,Çakmak,Site Mah.
9525,Remax Beta'dan Bilfen Koleine Yakın Geniş Daire Arayanlara,150,3+1,11.250,Şerifali,Mehmet Akif Mah.
9526,PANORAMA'DAN SİTE İÇİNDE 3+1 OTOPARKLI EBEVEYN BANYOLU LÜX DAİRE,125,3+1,11.000,Atakent,İstiklal Mh.
9527,BAHÇE KATI TERASLI - SİNPAŞ GÖKORMAN 1+0 50M2 KİRALIK,50,1+0,7.500,Aşağıdudullu,Aşağı Dudullu Mh.
9528,EŞYALI TERASLI ÇATI KATI,100,1+1,12.000,Atatürk,Atatürk Mh.
9529,İSTANBUL GARDEN EMLAKTAN KAÇIRILMAYACAK FIRSAT!!!!!,76,2+1,8.650,Çakmak,Yenişehir Mh.
9530,Ümraniye Şerifali kiralık 2+1 daire,110,2+1,7.500,Şerifali,Mehmet Akif Mah.
9531,Realist'ten 2+1 lüks ful eşyalı kiralık daire 9500 TL.,90,2+1,9.500,Aşağıdudullu,Adem Yavuz Mah.
9532,AVRUPA KONUTLARI YAMANEVLER ÜMRANİYE ALÇAK KAT KİRALIK 3+1,154,3+1,21.000,Merkez,Yamanevler Mh.
9533,ATATÜRK MAHALLESİ ÇOK KULLANIŞLI 3+1 GENİŞ MERKEZİ KONUMDA DAİRE,170,3+1,10.500,Atatürk,Atatürk Mh.
9534,ÜMRANİYE ÇAKMAK MH.DE 3+1 KİRALIK ARAKAT DAİRE,200,3+1,8.500,Çakmak,Çakmak Mh.
9535,ÜMRANİYE ÇARŞI MERKEZİNDE BÜYÜK 2+1,110,2+1,7.000,Atakent,İstiklal Mh.
9536,ÖZŞENBAHÇE SİTESİNDE KİRALIK 3+1 DAİRE,140,3+1,8.000,Tepeüstü,Tepeüstü Mh.
9537,FİNANS MERKEZİ YAKININDA KİRALIK DUBLEKS DAİRE,160,3+2,12.500,Çakmak,Site Mah.
9538,ARTEX'den SİTE MH ATAY CD'SİNDE 3+1 SIFIR 3. KAT ÖN CEPHE..!,120,3+1,9.500,Çakmak,Site Mah.
9539,İkbal Caddesine Yakın 3+1 Teraslı Dubleks Daire,105,3+1,8.000,Çakmak,Çakmak Mh.
9540,HAN EMLAK'TAN ÇAMLIK MAH. KİRALIK ARAKAT YENİ DAİRE 2+1 80m2,90,2+1,7.000,Çakmak,Çamlık Mh.
9541,ORYAPARK REZİDANS'TA MÜKEMMEL FULL EŞYALI LÜKS KONUT 3+1 DAİRE,197,3+1,35.000,Çakmak,Saray Mah.
9542,"FİNANSKENT e YÜRÜME MESAFESİNDE, DEPREM SONRASİ ASANSÖRLÜ BİNADA",110,3+1,7.750,Çakmak,Armağanevler Mh.
9543,SAHIBINDEN ELITE LIFE'DA 3+1 YENİ ISTANBUL FİNANS MERKEZİNE 10DK,138,3+1,13.600,Şerifali,Tatlısu Mh.
9544,Bayanlara metroya yakin apart oda seçenekleri...,45,1+0,4.600,Tepeüstü,Tepeüstü Mh.
9545,UV'den Çakmak Mahallesinde Kiralık 3+1 Geniş Daire,200,3+1,8.000,Çakmak,Çakmak Mh.
9546,ÜMRANİYE BERAT SİTESİNDE 2+1 KİRALIK 90M2 7/24 GÜVENLİK,110,2+1,6.000,Şerifali,Tatlısu Mh.
9547,"İNKİLAP MAH,HATİP CADDESİ ÜZERİNDE,2+1 ,KULLANIŞLI DAİRE",85,2+1,8.000,Merkez,İnkılap Mh.
9548,SAHİBİNDEN BOŞ KİRALIK DAİRE ELMALIKENT MERKEZE YAKIN,110,3+1,7.500,Kazımkarabekir,Elmalıkent Mh.
9549,REMAX ABC'DEN AĞAOĞLU MY CİTY'DE 124m2 2+1 KİRALIK DAİRE,124,2+1,14.000,Çakmak,Çakmak Mh.
9550,ÜMRANİYE ÇAKMAK MAHALLESİ 3+1 KİRALIK DAİRE,154,3+1,8.500,Çakmak,Çakmak Mh.
9551,YAPI34_Ataşehire Komşu_Manzaralı 3+1_Full Eşyalı,125,3+1,12.500,Çakmak,Çakmak Mh.
9552,Tatlısu Mah. Kiralık 3+1 Bakımlı Daire,140,3+1,9.500,Şerifali,Tatlısu Mh.
9553,KİRALIK 2+1LÜX DAİRE ÜMR./ARMAĞANEVLER MAH.ÇAKMAK METR.2 DAKKA,82,2+1,9.500,Çakmak,Armağanevler Mh.
9554,AKANSU EMLAKTAN 3+1 120 M2 İÇİ SIFIR YAPILMIŞ İKBALDE KİRALIK,120,3+1,7.000,Çakmak,Çakmak Mh.
9555,Sahibinden Kiralık 4+1 Daire,160,2+1,6.200,Esenşehir,Necip Fazıl Mh.
9556,Ümraniye Hekimbaşı'nda Kiralık Daire,120,3+1,6.000,Kazımkarabekir,Hekimbaşı Mh.
9557,3+1 SAHİBİNDEN ATAŞEHİR FİNANS MERKEZİNDE KİRALIK DAİRE,145,3+1,14.000,Şerifali,Şerifali Mh.
9558,Sinpaş Finans Şehir Palas Etabı Kiralık Köşe Bahçe Katı 3+1,145,3+1,32.500,Çakmak,Finanskent Mh.
9559,SC GROUP'DAN Sinpaş Finans Şehirde Güncel 2+1 Kiralık Daire,105,2+1,16.500,Çakmak,Finanskent Mh.
9560,*FULL AKTİVİTELİ SİTE İÇERİSİNDE* 3+1 160 M2 ARAKAT FERAH DAİRE.,160,3+1,9.800,Çakmak,Site Mah.
9561,SARPHAN FİNANSPARK 1+1 DUBLEKS KİRALİK DAİRE ( KISMI ELYALI),100,1+1,13.000,Çakmak,Finanskent Mh.
9562,HASTANE KARŞISINDA 3+1 ARAKAT AÇIK KAPALI OTOPARKLI FERAH DAİRE,120,3+1,8.750,Merkez,İnkılap Mh.
9563,ALTUĞ'DAN GENİŞ AİLELERE UYGUN MUHTEŞEM KİRALIK DUBLEX,230,5+1,11.500,Çakmak,Çakmak Mh.
9564,Müstakil Bahçe Kullanımlı 2+1 Bahçe Katı Daire Montalamalı,90,2+1,4.500,Merkez,İnkılap Mh.
9565,Soyak Yenişehir Yanı Sıfır Binada 3+1 Kiralık Teraslı Çatı Katı,130,3.5+1,13.000,Çakmak,Site Mah.
9566,HİSAR HASTANESİNE YAKIN 2+1 YENİ İYİ KONUMDA KAÇIRMAYINIZ,105,2+1,8.750,Merkez,Namık Kemal Mh.
9567,SALOON RESIDENCE'DA KİRALIK 2+1 HAVUZA CEPHE DAİRE,108,2+1,9.800,Esenşehir,Esenşehir Mh.
9568,"AKYAKA AVM KARŞISINDA , İSKANLI DUBLEKS MASRAFSIZ DAİRE",140,3+2,10.000,Merkez,İnkılap Mh.
9569,ÇAMLIK MH.CD ÜZERİNDE SİTE İÇİNDE 3+1 ARA KAT DAİRE,110,3+1,8.750,Çakmak,Çamlık Mh.
9570,FİNANS MERKEZİ CEPHE SİTEDE OTOPARKLI TERASLI 10.KAT 3+1 DUBLEKS,150,3+1,9.250,Çakmak,Armağanevler Mh.
9571,ÜMRANİYE TANTAVİ'DE KİRALIK 2+1 LÜKS DAİRELER,96,2+1,9.500,Atatürk,Tantavi Mah.
9572,ŞERİFALİ ELİT LİFE SİTESİ'NDE FIRSAT KİRALIK 3+1 DAİRE,138,3+1,13.600,Şerifali,Tatlısu Mh.
9573,"KİRALIK ARAKAT 2+1 ÜMRANİYE ÇARŞI METROYA 2DK. YÜRÜME, ASANSÖRLÜ",120,2+1,8.650,Atatürk,Atatürk Mh.
9574,EVİNBURDA eylül sonu teslim kiralık 2+1 arakat sıfır lüx daire,90,2+1,7.000,Çakmak,Çamlık Mh.
9575,Ataşehir Finans Şehire Komşu ROYA NOVA Residence Kiralık 1+1/LUX,66,1+1,10.000,Çakmak,Çamlık Mh.
9576,MERİT LİFE GÖL KONAKLARI İYİ KONUMDA 145 NET BAKIMLI 3+1 KİRALIK,169,3+1,18.500,Şerifali,Tatlısu Mh.
9577,Namık Kemal dörtyolda 130m daire,130,3+1,7.500,Esenevler,
9578,PANORAMA'DAN TADİLATLI 3+1 KİRALIK,120,3+1,6.600,Merkez,İnkılap Mh.
9579,ÖĞRENCİLER İÇİN KAÇIILMAYACAK KİRALIK 2+1 DAİRE METROYA YAKIN,138,2+1,5.150,Esenşehir,Necip Fazıl Mh.
9580,ÜMRANİYE İSTİKLAL MAHALLESİNDE GENİŞ 2+1 DAİRE,100,2+1,6.200,Atakent,İstiklal Mh.
9581,Sahibinden vip daire,120,2+1,8.000,Çakmak,Armağanevler Mh.
9582,Sinpaş Park Etabı Balkonlu Açık Mutfak 2+1,94,2+1,15.500,Çakmak,Finanskent Mh.
9583,SİTE MAHALLESİ ATAY CADDESİ ÜZERİNDE 150 M2 DUBLEX KİRALIK DAİRE,180,3+2,11.500,Çakmak,Site Mah.
9584,SOYAK BÖLGESİNDE EMSALSİZ GENİŞLİKTE 3+1 160 M2 KİRALIK DAİRE.,160,3+1,8.950,Çakmak,Site Mah.
9585,LOKASYON OLARAK MÜKEMMEL KONUMDA KİRALIK FULL EŞYALI DAİRE,175,3+1,10.500,Esenevler,
9586,"SAHİBİNDEN YAMANEVLER MAH, CADDE ÜZERİ 2. KAT",110,2+1,8.000,Merkez,Yamanevler Mh.
9587,İDEALİSTKENT idealist kent S.OFİSİ KİRALIK HAVUZ CEPHE EŞYALI,118,2+1,13.000,Esenşehir,Madenler Mah.
9588,ÜMRANİYE TANTAVİ'DE 3+1 KİRALIK LÜKS DAİRELER,119,3+1,12.500,Atatürk,Tantavi Mah.
9589,Soyak Yenişehir Yanı Cadde Üzerinde Sıfır Binada 3+1 Kiralık,110,3+1,10.000,Çakmak,Site Mah.
9590,DREAM GAYRİMENKUL DEN 1+1 FULL EŞYALI FİNANS MERKEZİNE YAKIN,75,1+1,8.250,Şerifali,Tatlısu Mh.
9591,ÜMRANİYE ESENEVLERDE KİRALIK 2+1 DAİRE,80,2+1,7.250,Esenevler,
9592,Ümraniye Çakmak Mahallesi 3+1 Kiralık Daire,200,3+1,8.500,Çakmak,Çakmak Mh.
9593,FİNANS MERKEZİNE YAKIN 2+1 SIFIR ARA KAT KİRALIK DAİRE,87,2+1,7.000,Çakmak,Çamlık Mh.
9594,DORUK GAYRIMENKULD­EN..TATLISU MERKEZİNDE OTOPARKLI GENÇ BİNA 3+1,130,3+1,12.000,Şerifali,Tatlısu Mh.
9595,Güzel konumda,95,2+1,4.000,Çakmak,Çamlık Mh.
9596,Daire özeldir...Güvenlik kameralı...Ve huzurlu bir binada...,75,1+1,6.750,Çakmak,Armağanevler Mh.
9597,MERKEZİ KONUMDA 2+1 100 M2 DAİRE,100,2+1,7.000,Yukarıdudullu,Yukarı Dudullu Mh.
9598,MERKEZİ KONUMDA 2+1 100 M2 DAİRE,100,2+1,7.000,Yukarıdudullu,Yukarı Dudullu Mh.
9599,* GÖKSU DEMİR * AVRUPA KONUTLARI YAMANEVLER 3+1 TEKNE DAİRE,239,3+1,35.000,Merkez,Yamanevler Mh.
9600,Sinpaş Finans Şehir Time Etabı Kiralık 1+0 Stüdyo Daire,47,1+0,8.500,Çakmak,Finanskent Mh.
9601,İSTANBUL GARDEN EMLAKTAN KAÇIRILMAYACAK FIRSAT 3+1,200,3+1,9.000,Çakmak,Çakmak Mh.
9602,ATAŞEHİR YANYOL ERYILDIZ SİTESİ 5. SON KATTA FULL YAPILI 3+1,134,3+1,15.000,Şerifali,Tatlısu Mh.
9603,ÜMRANİYE ARMAĞANEVLER KİRALIK DAİRE,80,2+1,9.700,Çakmak,Armağanevler Mh.
9604,SAPRHAN FİNANSPARK FULL EŞYALI 1+1 15.400TL (FATURALAR DAHİL),73,1+1,15.400,Çakmak,Finanskent Mh.
9605,"armağanevlerde çatı 1+1 efsane daire ,asansörlü teraslı sıfır..",60,1+1,6.500,Çakmak,Armağanevler Mh.
9606,ATAKENT MAHALLESİNDE ULAŞIMLARA VE OKULLARA YAKIN KİRALIK,80,2+1,6.000,Atakent,
9607,SİTE MAH 2+1 KİRALIK 85M2 KAT 7 ÇİFT ASANSÖRLÜ K OTOPARKLI ASLAN,90,2+1,7.600,Çakmak,Site Mah.
9608,Remax Abc Ağaoğlu Eltes Güneşi Sitesi Kiralık 2+1 Daire,100,2+1,10.000,Esenşehir,Esenşehir Mh.
9609,GÖKSU DEMİR SURYAPI DORAPARK SİTESİ 2+1 ORMAN MANZARALI,115,2+1,14.000,Çakmak,Saray Mah.
9610,ÜMRANİYE YAMANEVLER MAH.ÇARŞI METRO DURAĞININ BİŞİTİĞİ 3+1 DAİRE,105,3+1,8.000,Çakmak,Armağanevler Mh.
9611,MES YAPIDAN YANLIZ BAYANA UYGUN EŞYALI DAİRE 05538089710,70,1+1,4.850,Esenşehir,Esenkent Mah.
9612,AKANSU EMLAKTAN ÇOK GÜZEL KONUMDA 2+1 KİRALIK DAİRE,90,2+1,7.000,Çakmak,Çakmak Mh.
9613,Sinpaş Finans Şehir Time Etabı Kiralık 2+1 Ofis,99,2+1,18.500,Çakmak,Finanskent Mh.
9614,SOYAK YENİŞEHİR MERKEZİ FULL EŞYALI 3+1 DAİRE,125,3+1,11.250,Çakmak,Site Mah.
9615,Avrupa Konutları Yaman Evler BOŞ 2+1 Kiralık Daire/واحد اجاره ای,137,2+1,20.000,Merkez,Yamanevler Mh.
9616,ÜMRANİYE DORA PARK SİTESİNDE KİRALIK 2+1 DAİRE avangart skyland,125,2+1,11.500,Çakmak,Saray Mah.
9617,ÜMRANİYEDE LÜKS EŞYALI DUBLEKS KİRALIK 5+1 واحد اجاره,220,5+1,55.000,Atatürk,Tantavi Mah.
9618,ATAŞEHİR 'E 5DK YAKINLIKTA KİRALİK 1+1 SIFIR DAİRE,70,1+1,8.750,Şerifali,Tatlısu Mh.
9619,ÜMRANİYE ÇAMLIK DA 3+1 KİRALIK DAİRE,120,3+1,7.000,Çakmak,Çamlık Mh.
9620,"ÇAKMAK""TA KİRALIK 3+1 DAİRE 9.500 TL",200,3+1,9.500,Çakmak,Çakmak Mh.
9621,Remax Abc Ağaoğlu Eltes Güneşi Kiralık 2+1 En iyi Bahçe Katı,102,2+1,13.500,Esenşehir,Esenşehir Mh.
9622,Sahibinden Elite Life Sitesi 3+1 138 M2 Yüksek Kat Daire,138,3+1,14.000,Şerifali,Tatlısu Mh.
9623,ŞERİFALİ ELALMIŞ CADDESİ GENİŞ UYGUN KİRALIK DAİRE FIRSATI,150,3+1,6.250,Şerifali,Mehmet Akif Mah.
9624,MNY GAYRİMENKULDEN KİRALIK ÇATI KATI DAİRE,100,2+1,5.250,Esenevler,
9625,REMAX! Finans Merkezi Soyak Bambu Residence kiralık 2+1 daire,78,2+1,9.250,Çakmak,Site Mah.
9626,Sinpaş Finans Şehir Park Etabı Kiralık Balkonlu 2+1,103,2+1,14.750,Çakmak,Finanskent Mh.
9627,ÖZ'DEN IHLAMUR KUYU CEMİL MERİÇTE SIFIR BİNADA 1. KAT 85 M2 !!!!,95,2+1,8.500,Aşağıdudullu,Cemil Meriç Mh.
9628,ÜMRANİYE ESENEVLER MAHALLESİNDE 3+1 PANJURLU KAPALI OTOPARKLI,120,3+1,12.500,Esenevler,
9629,Adres Konut'tan Kiralık Sıfır Daire,87,2+1,7.500,Merkez,İnkılap Mh.
9630,İSTANBUL GARDEN EMLAKTAN KAÇIRILMAYACAK FIRSAT 2+1ARMAGANEVLERDE,82,2+1,8.000,Çakmak,Çakmak Mh.
9631,ÜMRANİYE ÇAKMAK ÇAMLIK CASPİAN MODERN'DE 8.KAT SIFIR KİRALIK 1+1,55,1+1,7.500,Çakmak,Çamlık Mh.
9632,ŞERİFALİ'DE SİTE İÇERİSİNDE İÇİ YENİLENMİŞ 3+1 KİRALIK DAİRE,165,3+1,11.000,Şerifali,Tatlısu Mh.
9633,ŞERİFALİ MERKEZİ KONUMDA BAKIMLI DAİRE GÜNCEL,130,3+1,11.000,Şerifali,Tatlısu Mh.
9634,DİVAN GAYRİMENKUL'DEN ÜMRANİYE ÇARŞIYA YAKIN 4+1 DUBLEKS KİRALIK,170,4+1,9.750,Atakent,İstiklal Mh.
9635,ESENEVLEDE 3+1130M 3.KAT BALKONLU ARAKAT GENİŞ DAİRE,130,3+1,7.900,Esenevler,
9636,Doğuş ünv.250mt. sitede 2+1 +2 kapalı büyük balkonlu kiralık,110,2+1,6.000,Esenşehir,Esenkent Mah.
9637,REMAX GÜLDENİZ ÜMRANİYE MADENLER DOSTKENT EVLERİ KİRALIK 3+1,126,3+1,9.000,Esenşehir,Madenler Mah.
9638,Remax Öncü İstiklal Mh. 3+1 Ümraniye Caddesinde Kiralık Daire,100,3+1,10.500,Atakent,İstiklal Mh.
9639,Kiralık daire ofis,80,1+1,4.000,Esenşehir,Madenler Mah.
9640,NOVA'DAN SİTE ÖZELLİKLİ EŞYALI KİRALIK 1+1 DAİRE,85,1+1,9.000,Yukarıdudullu,Yukarı Dudullu Mh.
9641,ATAKENT DE METROYA YÜRÜME MESAFESİNDE İSTER EŞYALI İSTER EŞYASIZ,115,3+1,7.000,Atakent,
9642,Soyak Yanı Sinpaş Finans Şehir 2+1 Kiralık Balkonlu Daire,105,2+1,13.500,Çakmak,Site Mah.
9643,"ŞERİFALİ FİNANS MERKEZİNE YAKIN KONUMDA 180M2,4+1 KİRALIK DAİRE",180,4+1,9.000,Çakmak,Çamlık Mh.
